id,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
182795,571,0,1,34.0,3,0.0,1,0.0,1.0,86424.57
182796,641,2,1,43.0,2,0.0,2,0.0,1.0,138526.96
182797,754,0,0,41.0,3,92866.2,1,1.0,1.0,145536.23
182798,584,2,0,38.0,7,69311.58,1,1.0,1.0,176750.81
182799,593,1,1,50.0,9,108377.75,1,1.0,0.0,176750.81
182800,691,0,1,26.0,8,0.0,2,1.0,0.0,67830.2
182801,753,0,1,39.0,7,0.0,2,1.0,0.0,56908.41
182802,704,1,1,47.0,1,139986.54,1,0.0,0.0,104889.4
182803,651,1,0,37.0,5,107963.38,2,1.0,0.0,131363.57
182804,667,0,1,37.0,3,0.0,1,1.0,0.0,20955.03
182805,588,2,1,32.0,3,139986.54,1,1.0,1.0,155711.64
182806,752,0,1,29.0,5,0.0,2,1.0,0.0,66536.08
182807,701,2,1,30.0,9,0.0,2,0.0,0.0,48475.12
182808,591,1,1,38.0,4,139986.54,1,1.0,1.0,119638.85
182809,638,2,1,43.0,2,139986.54,2,0.0,0.0,89566.64
182810,696,1,1,45.0,6,128243.03,1,1.0,1.0,49707.85
182811,554,2,1,40.0,6,0.0,2,1.0,0.0,83470.14
182812,667,2,1,42.0,8,115046.05,1,1.0,1.0,157524.02
182813,707,2,1,36.0,0,0.0,2,1.0,1.0,107867.28
182814,551,1,1,48.0,6,11593.89,1,1.0,1.0,104016.61
182815,568,0,0,50.0,4,0.0,2,1.0,1.0,176036.01
182816,579,2,1,26.0,6,81566.94,1,1.0,1.0,142223.94
182817,645,1,0,30.0,8,125739.26,2,1.0,1.0,176750.81
182818,711,0,1,43.0,1,117558.61,1,1.0,1.0,73656.85
182819,523,1,0,43.0,0,123365.9,1,0.0,0.0,143557.56
182820,674,1,0,40.0,8,91246.53,1,0.0,0.0,171718.52
182821,728,0,0,26.0,6,90425.15,1,1.0,1.0,20955.03
182822,590,0,1,35.0,7,0.0,1,1.0,0.0,123628.73
182823,603,0,1,40.0,5,0.0,2,1.0,1.0,100717.54
182824,754,0,1,38.0,6,0.0,2,1.0,0.0,28370.95
182825,656,1,0,37.0,4,129855.39,2,1.0,0.0,80553.48
182826,652,0,1,38.0,4,137832.22,1,1.0,1.0,145533.19
182827,689,0,0,26.0,4,139986.54,1,1.0,0.0,43889.41
182828,754,0,1,50.0,5,0.0,2,1.0,1.0,20955.03
182829,675,0,1,39.0,6,127570.11,1,1.0,1.0,166526.86
182830,754,1,1,47.0,2,136911.07,1,1.0,1.0,168184.62
182831,607,0,1,29.0,1,0.0,2,1.0,0.0,162597.15
182832,523,1,0,31.0,4,115046.74,2,0.0,1.0,20955.03
182833,616,2,1,28.0,5,0.0,2,1.0,1.0,143681.61
182834,588,0,0,37.0,8,0.0,2,1.0,0.0,44406.58
182835,628,0,1,26.0,9,102983.91,1,1.0,0.0,52820.13
182836,663,0,1,41.0,7,0.0,2,1.0,1.0,136985.08
182837,622,1,1,33.0,1,139986.54,1,1.0,1.0,122810.63
182838,523,2,1,42.0,4,0.0,1,0.0,0.0,70154.22
182839,754,0,1,32.0,9,0.0,2,1.0,0.0,20955.03
182840,717,0,0,37.0,7,0.0,2,0.0,0.0,122949.71
182841,754,2,0,50.0,7,139986.54,2,1.0,1.0,150685.52
182842,576,0,0,41.0,4,112609.91,2,1.0,0.0,176750.81
182843,569,0,0,40.0,1,0.0,2,1.0,0.0,162763.01
182844,561,0,0,26.0,5,0.0,2,1.0,0.0,59981.62
182845,648,1,1,44.0,5,78833.15,2,0.0,0.0,64746.07
182846,754,2,0,29.0,3,0.0,2,1.0,0.0,28204.98
182847,583,0,1,37.0,5,139986.54,1,0.0,0.0,20955.03
182848,623,0,1,48.0,5,118469.38,1,1.0,1.0,158590.25
182849,653,2,1,32.0,2,0.0,2,1.0,0.0,121316.07
182850,627,2,1,32.0,3,139986.54,1,1.0,0.0,91482.5
182851,569,2,1,44.0,5,0.0,2,0.0,1.0,20955.03
182852,662,0,1,26.0,8,0.0,2,1.0,1.0,125962.02
182853,594,1,0,33.0,1,87096.82,2,1.0,1.0,168186.11
182854,584,0,1,33.0,1,0.0,2,1.0,0.0,129975.94
182855,615,0,1,41.0,4,0.0,1,0.0,0.0,149278.96
182856,660,0,0,29.0,2,0.0,2,1.0,1.0,161438.51
182857,660,0,0,33.0,7,0.0,2,1.0,1.0,122964.18
182858,724,1,1,27.0,2,139986.54,1,0.0,1.0,38882.34
182859,754,2,0,29.0,1,0.0,1,1.0,1.0,83056.22
182860,754,1,1,46.0,4,111096.91,1,1.0,1.0,20955.03
182861,523,0,1,32.0,8,0.0,1,0.0,0.0,137739.02
182862,618,1,1,36.0,4,116993.43,2,0.0,1.0,168816.22
182863,590,0,1,42.0,3,0.0,1,1.0,0.0,88890.75
182864,754,2,0,47.0,2,72664.0,1,1.0,1.0,107874.39
182865,588,2,1,33.0,6,121132.26,1,1.0,0.0,118188.15
182866,586,0,1,48.0,4,0.0,2,1.0,0.0,156691.81
182867,754,2,1,42.0,10,0.0,2,1.0,1.0,176750.81
182868,554,2,0,39.0,6,126873.52,1,1.0,1.0,125870.62
182869,616,1,1,36.0,3,113882.77,1,1.0,1.0,109153.04
182870,754,1,1,45.0,3,122522.42,2,0.0,0.0,77519.62
182871,644,0,1,26.0,1,0.0,2,0.0,0.0,50051.42
182872,588,1,1,26.0,4,95534.76,2,1.0,0.0,136906.26
182873,669,0,1,39.0,10,133960.11,1,1.0,0.0,157891.02
182874,667,0,0,50.0,0,0.0,2,1.0,1.0,93795.86
182875,612,1,0,35.0,8,139986.54,1,0.0,1.0,176750.81
182876,596,2,0,40.0,4,0.0,2,1.0,0.0,141035.65
182877,639,0,0,43.0,9,127772.49,2,1.0,0.0,93920.17
182878,733,1,1,38.0,3,111347.37,2,0.0,0.0,176750.81
182879,628,0,1,47.0,8,0.0,2,1.0,1.0,76546.39
182880,523,0,0,46.0,2,0.0,1,0.0,0.0,174918.46
182881,754,0,0,47.0,3,0.0,1,1.0,0.0,155879.54
182882,714,0,0,40.0,9,139986.54,1,1.0,1.0,176750.81
182883,711,0,1,32.0,3,139986.54,1,1.0,0.0,83022.96
182884,724,0,0,33.0,5,124450.74,1,1.0,1.0,143980.22
182885,681,0,0,30.0,3,0.0,2,1.0,1.0,136551.25
182886,683,0,1,38.0,1,109346.13,2,1.0,0.0,102665.92
182887,667,1,0,45.0,7,135847.53,1,1.0,0.0,130446.64
182888,581,0,1,34.0,10,0.0,2,0.0,1.0,47316.16
182889,592,1,1,26.0,8,138162.52,2,0.0,0.0,167035.97
182890,698,0,1,30.0,4,0.0,2,0.0,0.0,47455.82
182891,697,0,0,30.0,4,125921.37,1,1.0,0.0,151421.82
182892,671,1,1,32.0,10,87099.93,2,1.0,0.0,158739.93
182893,687,0,0,47.0,9,0.0,1,1.0,0.0,176750.81
182894,667,1,0,36.0,3,133686.52,1,1.0,0.0,20955.03
182895,754,0,1,38.0,6,0.0,2,0.0,1.0,61830.17
182896,754,0,1,31.0,2,0.0,2,0.0,0.0,172452.04
182897,639,0,0,32.0,3,0.0,1,1.0,0.0,154800.29
182898,591,1,0,31.0,2,139986.54,1,1.0,0.0,45180.8
182899,651,0,0,26.0,5,0.0,2,1.0,1.0,86675.53
182900,754,2,0,38.0,0,94466.76,2,1.0,0.0,150694.66
182901,652,0,1,34.0,1,0.0,2,1.0,0.0,138851.11
182902,639,0,1,45.0,8,0.0,2,0.0,0.0,170483.9
182903,607,0,1,44.0,1,111905.43,2,0.0,0.0,168816.23
182904,567,0,0,45.0,1,139986.54,1,1.0,0.0,62193.92
182905,749,0,1,50.0,5,98668.18,1,1.0,1.0,60887.58
182906,590,0,1,35.0,2,0.0,2,0.0,0.0,119110.03
182907,583,0,0,30.0,0,0.0,2,0.0,0.0,169278.87
182908,568,1,1,34.0,6,117412.85,1,0.0,1.0,175024.02
182909,711,0,1,31.0,3,0.0,1,0.0,0.0,74564.41
182910,719,0,1,36.0,5,0.0,2,0.0,1.0,176750.81
182911,675,0,0,27.0,4,0.0,2,1.0,1.0,173511.52
182912,697,0,0,39.0,3,79715.36,1,0.0,0.0,176750.81
182913,567,0,0,39.0,6,0.0,2,1.0,0.0,77965.67
182914,645,0,1,31.0,9,0.0,2,1.0,0.0,169462.8
182915,644,0,1,33.0,4,0.0,2,1.0,0.0,96420.58
182916,751,0,0,43.0,6,0.0,2,0.0,0.0,146723.72
182917,631,2,0,41.0,5,102025.43,1,1.0,1.0,137030.48
182918,543,1,0,43.0,5,139986.54,1,1.0,0.0,96833.0
182919,554,0,0,50.0,8,0.0,1,1.0,0.0,166515.96
182920,573,1,0,30.0,10,132034.8,1,0.0,0.0,105618.44
182921,634,0,0,34.0,5,0.0,2,1.0,1.0,171602.64
182922,596,1,0,46.0,10,105301.5,1,1.0,1.0,48924.73
182923,754,0,0,39.0,5,0.0,1,1.0,1.0,77705.75
182924,676,0,0,26.0,4,0.0,2,1.0,0.0,117572.59
182925,754,1,0,26.0,1,133811.78,1,1.0,0.0,20955.03
182926,624,0,0,50.0,2,0.0,1,0.0,0.0,26015.29
182927,644,2,0,50.0,3,139986.54,1,1.0,0.0,156660.23
182928,731,1,1,37.0,3,116536.45,2,0.0,1.0,73329.08
182929,704,2,1,40.0,9,0.0,2,1.0,1.0,93783.0
182930,640,1,1,45.0,8,120591.19,1,0.0,1.0,176750.81
182931,705,2,1,35.0,4,0.0,2,1.0,0.0,140134.43
182932,658,2,1,32.0,10,0.0,2,1.0,0.0,168605.96
182933,602,0,1,43.0,9,0.0,2,1.0,0.0,141872.05
182934,754,0,1,31.0,7,108862.76,1,1.0,1.0,148527.56
182935,652,0,0,41.0,7,0.0,1,1.0,0.0,126555.8
182936,663,2,0,29.0,0,0.0,2,1.0,0.0,176750.81
182937,648,1,1,26.0,4,99773.63,2,1.0,1.0,124483.88
182938,554,1,1,40.0,7,121525.49,1,1.0,0.0,156417.37
182939,675,0,1,31.0,8,92466.21,1,1.0,0.0,47454.93
182940,675,1,1,37.0,1,127570.93,2,1.0,1.0,176750.81
182941,695,0,0,27.0,4,0.0,2,1.0,0.0,133486.36
182942,633,0,0,26.0,2,0.0,1,1.0,0.0,148846.08
182943,641,0,0,49.0,9,102556.18,1,0.0,0.0,170122.22
182944,741,0,1,41.0,5,0.0,1,1.0,0.0,123386.89
182945,648,0,1,38.0,7,139986.54,1,1.0,0.0,96791.77
182946,588,0,1,34.0,2,0.0,2,0.0,1.0,92568.07
182947,595,0,0,31.0,1,0.0,2,1.0,0.0,176750.81
182948,523,2,0,31.0,7,0.0,2,1.0,0.0,71333.44
182949,697,2,1,37.0,9,0.0,2,1.0,0.0,71622.52
182950,582,0,1,36.0,1,0.0,2,1.0,0.0,27802.0
182951,677,0,1,30.0,4,0.0,2,1.0,1.0,161811.23
182952,681,0,1,28.0,2,118274.71,1,0.0,0.0,176750.81
182953,595,2,0,30.0,1,133953.23,1,1.0,1.0,20955.03
182954,535,0,0,50.0,3,0.0,1,1.0,0.0,176430.55
182955,687,0,1,30.0,1,0.0,2,1.0,1.0,147811.31
182956,605,2,0,50.0,5,0.0,2,1.0,1.0,173952.5
182957,750,0,0,50.0,6,117199.8,1,1.0,0.0,164975.82
182958,691,1,0,49.0,6,100913.17,1,1.0,0.0,80176.64
182959,607,0,0,31.0,9,0.0,1,1.0,1.0,73329.08
182960,523,0,1,28.0,2,0.0,2,0.0,1.0,176750.81
182961,679,0,0,30.0,7,0.0,2,0.0,1.0,48131.92
182962,727,0,1,35.0,7,0.0,2,1.0,0.0,158043.11
182963,651,1,1,29.0,3,121890.06,2,1.0,1.0,54530.51
182964,564,2,0,31.0,5,121461.87,1,1.0,1.0,20955.03
182965,691,0,1,26.0,5,0.0,2,0.0,0.0,100408.31
182966,754,1,0,36.0,7,105858.71,1,1.0,1.0,20955.03
182967,523,0,0,50.0,2,102787.42,2,1.0,1.0,27802.0
182968,565,1,1,40.0,1,89994.71,2,1.0,0.0,121084.27
182969,684,1,1,49.0,4,113865.23,1,1.0,0.0,172363.41
182970,523,0,1,38.0,5,139973.65,1,0.0,0.0,157567.37
182971,619,1,0,48.0,4,92467.58,1,0.0,0.0,37141.62
182972,628,2,1,50.0,9,0.0,2,1.0,1.0,161529.61
182973,678,0,1,34.0,7,0.0,2,0.0,1.0,38970.14
182974,616,0,1,26.0,4,0.0,2,0.0,0.0,62688.55
182975,587,0,1,47.0,4,0.0,1,1.0,0.0,61811.1
182976,681,0,0,44.0,9,0.0,1,1.0,1.0,48849.89
182977,555,2,1,40.0,5,122451.46,1,1.0,1.0,85787.31
182978,601,1,1,41.0,5,123856.53,1,1.0,0.0,27359.19
182979,650,2,0,26.0,4,139986.54,1,0.0,0.0,82970.69
182980,594,0,1,34.0,2,0.0,2,1.0,0.0,82782.08
182981,592,0,0,46.0,6,0.0,2,1.0,1.0,115985.48
182982,754,2,1,35.0,1,0.0,2,1.0,0.0,49872.33
182983,556,0,0,28.0,7,0.0,1,1.0,0.0,126796.69
182984,675,0,0,30.0,9,121250.04,1,1.0,0.0,83478.12
182985,686,0,1,50.0,8,0.0,2,1.0,1.0,80618.47
182986,581,0,1,44.0,7,0.0,1,1.0,0.0,176750.81
182987,644,1,1,44.0,9,116646.76,2,1.0,0.0,86945.0
182988,754,2,0,41.0,2,0.0,1,1.0,0.0,65868.28
182989,536,0,0,50.0,9,122436.34,2,1.0,0.0,176750.81
182990,678,1,0,35.0,3,101827.07,1,1.0,1.0,138051.19
182991,754,2,1,35.0,10,110349.82,1,0.0,0.0,126355.8
182992,660,0,1,38.0,1,111288.19,1,1.0,1.0,166858.2
182993,709,1,1,26.0,7,119695.75,1,1.0,1.0,166588.76
182994,648,0,0,41.0,6,111582.11,1,1.0,0.0,66795.47
182995,754,2,1,38.0,0,0.0,2,1.0,1.0,52367.31
182996,682,0,0,41.0,6,123969.96,1,1.0,0.0,73371.65
182997,712,0,0,27.0,4,0.0,2,1.0,1.0,176750.81
182998,685,0,1,28.0,5,0.0,2,0.0,1.0,176750.81
182999,754,0,1,36.0,4,0.0,2,1.0,0.0,62830.02
183000,591,0,1,36.0,7,139986.54,1,1.0,1.0,56028.79
183001,536,0,1,35.0,8,0.0,1,1.0,0.0,64833.28
183002,579,2,1,33.0,2,0.0,2,1.0,1.0,54816.57
183003,754,1,1,41.0,8,112291.22,2,1.0,1.0,77510.85
183004,562,0,1,26.0,6,0.0,2,1.0,0.0,28276.83
183005,684,2,0,27.0,7,0.0,2,1.0,0.0,147822.54
183006,596,0,0,34.0,3,139986.54,1,0.0,1.0,174929.34
183007,621,1,1,33.0,2,117565.03,1,1.0,1.0,67976.57
183008,730,0,1,42.0,3,0.0,1,0.0,0.0,168035.6
183009,579,0,1,33.0,7,117199.8,1,1.0,0.0,176750.81
183010,719,0,0,50.0,7,0.0,2,1.0,0.0,125041.52
183011,714,0,0,48.0,2,0.0,2,1.0,1.0,176700.27
183012,753,2,0,36.0,1,121092.47,2,1.0,1.0,176750.81
183013,643,1,0,50.0,1,125437.86,1,1.0,0.0,57553.98
183014,673,2,1,39.0,6,138160.0,1,1.0,1.0,110468.51
183015,554,0,1,29.0,6,0.0,2,1.0,1.0,147964.99
183016,632,1,0,27.0,2,117349.52,2,1.0,1.0,54517.97
183017,622,0,0,50.0,3,0.0,1,1.0,0.0,51636.3
183018,716,2,1,36.0,10,0.0,2,0.0,0.0,146359.81
183019,632,2,0,46.0,6,0.0,2,1.0,0.0,115037.51
183020,754,1,1,39.0,3,116692.08,1,1.0,0.0,116511.2
183021,637,1,0,48.0,2,110463.12,1,1.0,1.0,176750.81
183022,573,1,0,38.0,9,139986.54,2,1.0,0.0,102986.15
183023,695,0,1,33.0,1,125789.69,2,0.0,0.0,66333.56
183024,696,0,1,26.0,8,0.0,2,1.0,1.0,98463.99
183025,732,0,1,35.0,8,0.0,2,1.0,1.0,176750.81
183026,633,0,0,26.0,7,139947.53,1,1.0,1.0,176750.81
183027,651,1,1,35.0,2,128504.76,2,0.0,1.0,71856.3
183028,640,0,1,35.0,0,0.0,2,1.0,1.0,142548.33
183029,647,1,1,37.0,3,116509.99,2,0.0,1.0,149517.71
183030,613,0,1,38.0,6,100880.76,1,1.0,0.0,134665.25
183031,714,1,1,50.0,8,113522.64,1,0.0,1.0,53843.71
183032,556,2,0,27.0,2,105563.0,1,1.0,1.0,176750.81
183033,652,1,0,45.0,5,139986.54,1,0.0,1.0,164924.11
183034,707,0,1,43.0,7,127187.86,1,1.0,0.0,151924.9
183035,601,0,1,31.0,4,0.0,2,1.0,1.0,84699.56
183036,754,0,0,50.0,2,0.0,1,0.0,1.0,155876.06
183037,621,0,1,33.0,4,121389.78,1,1.0,1.0,113089.43
183038,754,2,0,46.0,1,0.0,1,1.0,1.0,72970.93
183039,682,1,0,33.0,9,102540.61,1,0.0,1.0,72008.61
183040,644,0,1,50.0,3,0.0,1,1.0,1.0,176750.81
183041,523,0,1,40.0,9,0.0,1,1.0,1.0,164074.89
183042,704,0,1,33.0,6,0.0,2,1.0,1.0,130113.78
183043,677,0,1,40.0,10,0.0,2,1.0,1.0,176750.81
183044,676,0,0,28.0,4,0.0,2,0.0,1.0,22929.08
183045,621,0,0,29.0,7,136325.48,1,1.0,1.0,20955.03
183046,706,0,1,38.0,1,0.0,1,0.0,0.0,122379.54
183047,629,1,0,34.0,5,133476.09,2,1.0,1.0,176750.81
183048,653,1,1,33.0,1,139986.54,1,0.0,0.0,169893.83
183049,660,0,1,41.0,7,139986.54,1,1.0,1.0,176750.81
183050,705,1,1,43.0,8,139986.54,2,1.0,1.0,55313.51
183051,646,0,0,31.0,4,0.0,1,1.0,0.0,54342.82
183052,523,0,1,47.0,6,94773.11,1,1.0,0.0,99449.86
183053,639,1,0,39.0,4,139986.54,1,1.0,0.0,72549.27
183054,637,2,0,50.0,5,0.0,1,1.0,1.0,61290.84
183055,616,1,0,26.0,1,105770.31,1,1.0,1.0,176750.81
183056,718,2,1,35.0,0,0.0,2,1.0,0.0,30583.95
183057,754,0,1,45.0,4,0.0,2,1.0,1.0,140168.36
183058,603,2,0,32.0,9,0.0,1,1.0,0.0,176750.81
183059,700,2,1,35.0,5,0.0,2,1.0,1.0,94835.22
183060,754,0,0,32.0,8,0.0,2,1.0,1.0,141446.01
183061,754,2,1,44.0,8,0.0,2,1.0,0.0,175380.77
183062,745,1,1,35.0,3,109472.56,1,1.0,0.0,102925.14
183063,648,0,0,50.0,2,0.0,2,1.0,1.0,60926.65
183064,686,1,0,45.0,1,121874.89,1,1.0,0.0,20955.03
183065,754,0,0,49.0,6,0.0,2,0.0,0.0,105760.03
183066,592,0,1,41.0,1,0.0,2,1.0,1.0,91903.9
183067,745,0,0,28.0,2,0.0,2,1.0,0.0,154389.18
183068,668,0,1,46.0,0,0.0,2,1.0,0.0,29388.02
183069,558,0,0,49.0,9,0.0,1,1.0,0.0,121151.1
183070,697,0,0,44.0,6,0.0,1,1.0,1.0,82566.48
183071,611,0,1,41.0,7,132526.89,1,1.0,1.0,20955.03
183072,676,1,1,47.0,6,80697.44,1,0.0,0.0,101397.86
183073,747,2,0,30.0,7,98862.54,1,0.0,0.0,45418.12
183074,523,0,0,34.0,8,0.0,2,1.0,0.0,175314.87
183075,586,2,1,33.0,9,0.0,2,1.0,1.0,176750.81
183076,628,0,0,30.0,1,114510.41,1,0.0,1.0,48498.11
183077,595,1,1,46.0,8,139986.54,2,0.0,1.0,48421.4
183078,523,0,1,32.0,2,92510.49,2,1.0,0.0,170634.64
183079,615,0,0,40.0,1,121523.39,1,1.0,0.0,176750.81
183080,526,2,0,28.0,0,0.0,2,1.0,1.0,125870.74
183081,614,2,1,45.0,8,0.0,2,1.0,0.0,73679.59
183082,690,2,1,40.0,2,0.0,2,1.0,1.0,143587.7
183083,593,0,1,47.0,6,139986.54,2,1.0,0.0,161435.02
183084,732,2,0,31.0,1,0.0,2,1.0,1.0,48201.64
183085,697,0,1,34.0,5,121276.32,1,1.0,1.0,58974.0
183086,748,0,1,31.0,5,132876.23,1,1.0,1.0,176750.81
183087,667,0,1,32.0,8,97585.32,2,0.0,0.0,57213.46
183088,553,0,0,40.0,7,0.0,2,1.0,0.0,131710.59
183089,645,0,1,26.0,0,139986.54,2,0.0,0.0,42669.37
183090,741,2,0,36.0,7,0.0,1,1.0,0.0,20955.03
183091,641,0,1,50.0,8,0.0,2,1.0,1.0,67949.32
183092,667,2,1,47.0,2,86006.21,1,1.0,1.0,37973.13
183093,598,0,0,49.0,9,0.0,1,1.0,1.0,176750.81
183094,746,0,1,43.0,4,0.0,1,1.0,1.0,147132.46
183095,754,0,0,48.0,7,0.0,1,1.0,0.0,92828.49
183096,543,1,0,50.0,5,128743.49,2,1.0,0.0,65985.32
183097,574,2,0,33.0,2,0.0,2,1.0,0.0,104460.88
183098,523,1,1,37.0,3,120623.21,2,0.0,0.0,129697.99
183099,577,2,1,37.0,3,0.0,2,1.0,1.0,88827.4
183100,599,0,1,28.0,0,139986.54,1,0.0,1.0,71738.56
183101,596,0,1,37.0,8,0.0,2,1.0,0.0,172449.74
183102,579,0,0,27.0,6,73481.05,1,1.0,0.0,126838.7
183103,651,2,0,36.0,2,0.0,2,1.0,1.0,161647.08
183104,663,1,0,38.0,1,96471.5,2,1.0,1.0,158039.4
183105,639,0,1,44.0,2,0.0,1,1.0,0.0,134483.07
183106,638,2,1,30.0,7,0.0,2,1.0,1.0,122547.58
183107,648,0,1,48.0,5,0.0,2,0.0,0.0,38794.49
183108,571,0,1,41.0,8,0.0,1,1.0,1.0,63736.36
183109,586,0,0,42.0,8,0.0,2,1.0,0.0,151481.56
183110,754,0,0,49.0,5,105799.32,1,0.0,0.0,121883.87
183111,700,1,1,35.0,7,133800.98,1,1.0,1.0,62449.07
183112,676,0,1,33.0,9,120134.51,2,1.0,0.0,79623.36
183113,699,0,1,26.0,2,139986.54,2,1.0,1.0,121551.91
183114,580,2,1,35.0,7,103700.69,2,1.0,0.0,57588.28
183115,645,0,1,26.0,6,0.0,2,1.0,1.0,20955.03
183116,619,0,0,31.0,9,0.0,2,0.0,1.0,130161.86
183117,754,1,1,32.0,1,91068.56,1,1.0,1.0,163989.66
183118,537,0,1,26.0,4,0.0,1,0.0,1.0,176750.81
183119,694,1,0,36.0,2,135927.71,1,1.0,0.0,160586.53
183120,559,0,0,26.0,1,0.0,1,1.0,0.0,44351.48
183121,749,0,1,40.0,7,139290.41,2,1.0,0.0,69080.46
183122,643,1,1,38.0,8,104336.04,1,1.0,0.0,91408.58
183123,562,1,0,50.0,1,131365.37,1,1.0,1.0,55829.25
183124,654,0,0,42.0,10,0.0,2,1.0,0.0,149682.78
183125,748,0,1,35.0,8,0.0,1,0.0,0.0,78854.57
183126,671,0,1,34.0,1,139129.75,1,1.0,1.0,112764.19
183127,584,0,0,28.0,7,0.0,2,1.0,0.0,125041.52
183128,645,1,0,47.0,5,136525.99,1,1.0,0.0,47310.24
183129,710,0,1,33.0,6,0.0,2,1.0,0.0,50679.29
183130,700,0,1,26.0,2,95872.86,1,0.0,0.0,98273.01
183131,645,2,1,43.0,4,121063.28,1,1.0,0.0,176750.81
183132,711,0,0,28.0,4,108377.75,1,1.0,0.0,96670.2
183133,652,0,1,36.0,10,0.0,2,1.0,1.0,83478.78
183134,694,0,1,26.0,4,91622.57,1,1.0,1.0,109057.84
183135,754,2,0,26.0,3,105266.81,1,0.0,0.0,172749.96
183136,561,0,0,30.0,6,0.0,2,1.0,1.0,24113.91
183137,634,0,1,42.0,5,139986.54,1,1.0,1.0,157921.43
183138,680,0,1,28.0,4,124616.23,2,1.0,0.0,61793.47
183139,612,0,0,50.0,9,0.0,1,1.0,0.0,28092.77
183140,754,2,1,39.0,3,0.0,2,1.0,0.0,24267.28
183141,648,2,1,49.0,6,0.0,2,1.0,0.0,160538.81
183142,713,1,1,35.0,4,139986.54,2,0.0,0.0,61937.9
183143,549,2,0,49.0,1,0.0,1,1.0,0.0,84863.85
183144,695,0,1,35.0,7,0.0,2,1.0,1.0,143393.24
183145,621,2,0,40.0,1,0.0,1,0.0,1.0,59645.24
183146,754,0,1,41.0,8,0.0,2,1.0,0.0,167621.18
183147,634,1,1,50.0,5,139986.54,1,0.0,0.0,151401.33
183148,749,0,0,41.0,1,0.0,1,0.0,1.0,160122.66
183149,651,0,0,33.0,8,0.0,2,1.0,0.0,113907.8
183150,754,1,1,48.0,4,133776.68,1,1.0,1.0,20955.03
183151,523,0,1,28.0,6,0.0,1,0.0,1.0,59871.91
183152,523,2,0,35.0,3,0.0,2,1.0,0.0,97633.93
183153,738,2,1,34.0,6,0.0,2,1.0,1.0,176750.81
183154,677,0,1,35.0,4,0.0,2,0.0,0.0,134796.09
183155,754,2,0,37.0,5,0.0,2,0.0,0.0,38941.44
183156,669,2,0,35.0,5,95710.41,1,1.0,1.0,160534.75
183157,738,0,1,37.0,8,0.0,2,1.0,0.0,58854.36
183158,687,0,0,29.0,2,0.0,1,1.0,0.0,135067.98
183159,648,1,0,41.0,8,81569.46,1,1.0,1.0,122580.48
183160,607,2,0,50.0,3,0.0,2,1.0,0.0,111340.36
183161,691,0,1,50.0,2,125889.13,1,1.0,1.0,155845.79
183162,662,0,1,37.0,5,0.0,2,1.0,0.0,151871.84
183163,528,0,0,31.0,3,102016.38,1,1.0,0.0,80181.12
183164,684,0,1,28.0,1,0.0,2,0.0,1.0,93478.01
183165,754,0,1,35.0,2,139986.54,2,1.0,0.0,20955.03
183166,729,1,1,45.0,4,139986.54,2,1.0,1.0,124592.84
183167,645,0,1,30.0,3,0.0,2,1.0,0.0,85413.41
183168,738,0,1,49.0,2,100254.76,1,1.0,1.0,124532.9
183169,693,1,1,49.0,3,124601.58,1,1.0,0.0,46998.13
183170,645,0,1,33.0,3,0.0,2,1.0,0.0,42171.13
183171,628,0,1,38.0,4,139986.54,1,1.0,0.0,176570.28
183172,603,0,1,29.0,4,0.0,1,1.0,1.0,140003.0
183173,716,0,1,35.0,9,0.0,1,1.0,0.0,71682.42
183174,523,1,0,31.0,8,139986.54,1,1.0,0.0,43831.27
183175,699,0,0,49.0,3,0.0,2,1.0,0.0,153783.49
183176,701,1,1,36.0,7,95448.32,2,0.0,0.0,176750.81
183177,707,0,1,46.0,7,0.0,1,1.0,1.0,55701.62
183178,619,0,0,35.0,6,0.0,2,1.0,1.0,176750.81
183179,659,0,0,50.0,2,0.0,1,1.0,0.0,35337.31
183180,607,0,1,26.0,6,0.0,2,0.0,0.0,176750.81
183181,586,0,0,44.0,2,0.0,2,1.0,1.0,92357.88
183182,754,1,0,50.0,3,115924.89,1,0.0,0.0,93524.22
183183,628,2,1,32.0,5,132670.53,1,1.0,0.0,167873.49
183184,707,2,1,40.0,8,117737.05,2,1.0,0.0,78876.34
183185,629,0,1,35.0,8,0.0,2,1.0,0.0,64833.28
183186,669,0,1,29.0,9,139762.09,1,0.0,1.0,145796.09
183187,578,0,1,35.0,1,0.0,2,1.0,1.0,74890.59
183188,592,1,1,37.0,8,135470.9,2,1.0,1.0,138849.04
183189,681,2,0,29.0,3,122318.5,1,0.0,1.0,79858.68
183190,754,2,1,38.0,2,0.0,2,1.0,1.0,113428.77
183191,523,0,1,46.0,7,91443.75,1,1.0,0.0,20955.03
183192,662,0,0,47.0,5,97585.32,1,1.0,0.0,126013.58
183193,754,0,1,38.0,7,0.0,2,1.0,0.0,176750.81
183194,717,0,1,37.0,5,0.0,2,1.0,0.0,105986.01
183195,712,1,0,27.0,2,111065.93,2,1.0,1.0,57975.8
183196,628,0,1,37.0,5,0.0,2,1.0,0.0,125898.39
183197,674,2,1,36.0,2,0.0,2,1.0,0.0,176750.81
183198,707,0,0,34.0,6,0.0,1,1.0,1.0,98810.78
